search_name,artist_id,artist_name,album_api_path,album_cover_art_url,album_full_title,album_id,album_name,album_release_date_for_display,album_url,song_id,song_artist_names,song_title,song_annotation_count,song_api_path,song_full_title,song_header_image_thumbnail_url,song_header_image_url,song_lyrics_owner_id,song_lyrics_state,song_path,song_pyongs_count,song_song_art_image_thumbnail_url,song_song_art_image_url,song_title_with_featured,song_url,lyrics
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8256958,Matt Nathanson,German Cars,1,/songs/8256958,German Cars by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-german-cars-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,German Cars,https://genius.com/Matt-nathanson-german-cars-lyrics,"2 ContributorsGerman Cars LyricsI met you at a party
You were lookin for your car keys
Rich kids and bob marley
Yeah, they’re never any fun

So we drove out to the ocean
Just to finally feel some motion
The waves sounded like explosions
And we counted every one

And you kissed like the queen of california
And it felt like i hadn’t been born

I really miss you, west coast JV
I know you had to get yourself free
I know it gets hard just to breathe sometimes
I’m never gonna forget your namе
I’ll never see the world quitе the same
I’ll always keep a part of your dreams with mine
With mine

You and me, we’re different pages
Torn out of the same book
My parents they just gave up
And yours wore each other down
See Matt Nathanson LiveGet tickets as low as $21You might also likeWe spent so long believin’
We were less than what we needed
20 years of screaming
And we barely made a sound

But you kissed like the queen of california
And it felt like i hadn’t been born

I really miss you, west coast JV
I know you had to get yourself free
I know it gets hard just to breathe sometimes
I’m never gonna forget your name
I’ll never see the world quite the same
I’ll always keep a part of your dreams with mine
With mine

And we hated the way everybody talked
About their father’s money and their summer jobs
Princes and princesses trying to get lost
In german cars that their parents bought

In the fade and the glow of the summer light
You asked me if i ever felt the pressure to get everything right
To swim the mess, to stay the course
To be someone that they adore
I really miss you west coast JV
I know you wore your heart on your sleeve
And i know it gets hard just to breathe sometimes

I’m always gonna call out your name
I’ll never see the world quite the same
I’ll always keep a part of your dreams with mine
With mineEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8256985,Matt Nathanson,Pictures,1,/songs/8256985,Pictures by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-pictures-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Pictures,https://genius.com/Matt-nathanson-pictures-lyrics,"1 ContributorPictures LyricsWhen you’re young you got time
When you’re old, you’ve built a life
In between you’re just along for the ride
Nothing’s in a straight line
Like the wrinkles on your eyes
Try to take it one candle at a time
When we turn 96 with a smile on our lips
I’ll have nothing left to wish

Cause people paint pictures of places like this
People they daydream of the life that we live
People they see darkness and light as opposite sides
But you and i know they’re the same

When you’re young you got time
When you’re old, you’ve built a life
In between you’re just along for the ride
Nothing’s in a straight line
Like the wrinkles on your eyes
Try to take it one candle at a time
When we turn 96 with a smile on our lips
I’ll have nothing left to wish

Cause people paint pictures of places like this
People they daydream of the life that we live
People they see darkness and light as opposite sides
But you and i know they’re the same
See Matt Nathanson LiveGet tickets as low as $21You might also likeWe’ll dance in the sun til the warm evening comes
Then we’ll dance by the light of the moon
We’ll follow the thread
Sing the songs in our heads
Until all of our best dreams come true

When you’re young you got time
When you’re old, you’ve built a life
In between you’re just along for the ride
Nothing’s in a straight line
Like the wrinkles on your eyes
Try to take it one candle at a time
When we turn 96 with a smile on our lips
I’ll have nothing left to wishEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257008,Matt Nathanson,Beginners,0,/songs/8257008,Beginners by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-beginners-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Beginners,https://genius.com/Matt-nathanson-beginners-lyrics,"2 ContributorsBeginners Lyrics[Verse 1]
I used to memorize you
We'd stay in bed all day
I used to lose my mind
When you whispered my name

[Refrain]
Used to get lost in the songs that I used to sing
Used to get caught in the rush
Used to burn so bright, used to spend the night
And used to never get enough

[Verse 2]
We used to laugh so easy
We used to give 'em hell
You end up killing all the best parts, baby
Trying to protect yourself

[Pre-Chorus]
Used to get lost in thе songs that I used to sing
Used to get caught in thе rush
I used to burn so bright, used to fill the sky
And used to never get enough

[Chorus]
Before the world slammed us shut
Before we knew way too much
Didn't worry about what we didn't understand
Swam out so far didn't see land
Before the brain got involved
When it was heart and that's all
Close your eyes and try to remember
When we were beginners
When we were beginners
See Matt Nathanson LiveGet tickets as low as $21You might also like[Verse 3]
It's all imagination
Most things are just pretend
Meet me in San Francisco
We can dream it up again

[Pre-Chorus]
Used to get lost in the songs that I used to sing
Used to get caught in the rush
Used to burn bright, used to fill the sky
I used to never get enough

[Chorus]
Before the world slammed us shut
Before we knew way too much
We didn't worry about what we didn't understand
Swam out so far didn't see land
Before the brain got involved
When it was heart and that's all
Close your eyes and try to remember
When we were beginners
When we were beginnersEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257010,Matt Nathanson,Pigeons,0,/songs/8257010,Pigeons by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-pigeons-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Pigeons,https://genius.com/Matt-nathanson-pigeons-lyrics,"1 ContributorPigeons LyricsYou were in a black dress
Bowie in the kitchen
Pigeons on your balcony
Beautiful and barefoot
Said you never show your bruises
I was hoping that you might show me

I’d been living in a lifeboat
Dizzy on the ocean
I couldn’t tell you when i last saw land
I washed up on your doorstep
A servant at the temple
A hail mary from a drowning man

And it felt romantic to learn a new language
Desperate & damaged and aching to be
Yeah you came on like the queen of chaos
Like some unsolvable mystery

Your daddy made a living
Sеlling jesus & the manger
Salvation in thе land of sin
And every time that you got me
In a vulnerable position
Well you told me that i looked like him
See Matt Nathanson LiveGet tickets as low as $21You might also likeAnd it felt electric to have your attention
Full surrender to your gravity
Yeah, you came on like the queen of chaos
A child who only could ever play make-believe

And you’re never gonna let
Anybody stand beside you
You just sell ‘em what they wanna hear

Cause you’re good at telling stories
And talking revolution
And using people
’til they disappear

A goddess when you get what you wanted
And when you don’t my love, you’re mean
Yeah, you came on like the queen of chaos
But i never met anybody less free
Anybody less freeEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8256946,Matt Nathanson,Boston Accent,0,/songs/8256946,Boston Accent by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-boston-accent-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent,https://genius.com/Matt-nathanson-boston-accent-lyrics,"1 ContributorBoston Accent LyricsI was born 3000 miles from where I came alive
And i left without saying a word to start a new life

But sometimes, in some random bar
It’ll cut through the noise
Like a breeze, in the summer heat
Like an old friend’s voice
A boston accent

Well, my brother he got kicked out of school
Yeah, my mom threw him out
And my sister, she lives three streets over
And two houses down
And my father is buried in town
By his father’s side
And me, i spent my whole damn life
Just trying to hide a boston accеnt

Moving through the crowd
On that first night
Lit like angels
By thе Citgo sign
We walked across the bridge
Just to kill some more time
Before you had to go home
See Matt Nathanson LiveGet tickets as low as $21You might also likeNow you live in a pretty nice house
Out on paul revere road
And you married some kid from our class
Who i didn’t know
And i saw you at christmas mass
And you still looked the same
I could almost
Feel your hands in my hair
And you whisper my name
In a boston accent

We’re moving through the crowd
On that first night
Lit like angels by the citgo sign
We walked across the bridge
Just to kill some more time
Before you had to go home

Now there are doors you can’t open
And some you can’t close
And my sister, she’s getting married in june
But i don’t think i’ll go

And sometimes in some random bar
It’ll cut through the noise
Like a breeze in the summer heat
Like an old friend’s voice
And you can change every inch of your life
But your still just a boy
With a boston accent

La di di da…Embed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257011,Matt Nathanson,Type/Erase,0,/songs/8257011,Type/Erase by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-type-erase-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Type/Erase,https://genius.com/Matt-nathanson-type-erase-lyrics,"1 ContributorType/Erase LyricsI’m kind of in love with your best friend stella
Yeah, she was so cold the first time i met her
And i just can’t resist being treated like shit
Being left out to dry by a woman
You know all this just goes back to mother

We play around and make each other scream
We stay too long and make each other mean

You can never take back anything you say
People hear words in their own way
I’m the first to blink
I could over think winning the lottery
I got careful, you got more carеfree
If losing’s a game, i’m an MVP
I could go insane thinking that my brain
Is taking it out on me

All i do is typе / erase / type / erase

Most days i’m afraid of my own inspiration
It’s like digging a hole and just filling it back in
Yeah but sometimes my thoughts
They just dance right across all the ruts
Make new patterns in my old head
That’s when i’m convinced that i’ll pull it together
See Matt Nathanson LiveGet tickets as low as $21You might also likeWe play around and make each other scream
We stay too long and make each other mean

You can never take back anything you say
People hear words in their own way
I’m the first to blink
I could over think winning the lottery
I got careful, you got more carefree
If losing’s a game, i’m an MVP
I could go insane thinking that my brain
Is taking it out on me

All i do is type / erase / type / erase

We play around and make each other scream
We stay too long and make each other mean
You’re all i ever wanted to believe in

You can never take back anything you say
People hear words in their own way
I’m the first to blink
I could over think winning the lottery
You got careful, i got more carefree
If losing’s a game, then i’m an MVP
I could go insane thinking that my brain
Is taking it out on me
So all i do is type / erase / type / erase
All i do is  type / erase / type eraseEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257027,Matt Nathanson,Future’s Here,0,/songs/8257027,Future's Here by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-futures-here-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Future's Here,https://genius.com/Matt-nathanson-futures-here-lyrics,"1 ContributorFuture’s Here LyricsMy phone knows what i’m thinking
Yeah, i never have to spell
And the sun can power cities
And my car can drive itself
It’s beautiful or tragic
Sometime’s it’s hard to tell
If it’s science fiction magic
Or just rome before it fell

Oh yeah, the future’s here but you’re not
So what’s the use in all the miracles that i got
Science and progress got nothing on sunsets
Feet in the sand, making plans in the dark
Oh yeah, the future’s here but you’rе not

They tore down our old apartment
Built onе twenty stories high
It looks over the park and it’s state of the art
Couldn’t afford it if we tried
The more that you remember
The more you wanna fix
It’s like trying to swim the ocean
With your backpack full of bricks

Oh yeah, the future’s here but you’re not
So what’s the use in all the miracles that i got
Science and progress got nothing on sunsets
Feet in the sand, making plans in the dark
Oh yeah, the future’s here but you’re not
See Matt Nathanson LiveGet tickets as low as $21You might also likeMemories turn to mountains
Too many to count
A million little shadows
Fading me to black
We used to say the past was
All rose colored glasses
But the best of me is gone
And it’s never coming back

Oh yeah, the future’s here but you’re not
So what’s the use in all the miracles that i got
Science and progress got nothing on sunsets
Feet in the sand, holding hands in the dark
Oh yeah, the future’s here
Oh yeah, the future’s here but you’re not
Oh yeah, the future’s here but you’re not
You’re not, you’re not, you’re not, you’re notEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257036,Matt Nathanson,Soundtrack,1,/songs/8257036,Soundtrack by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-soundtrack-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Soundtrack,https://genius.com/Matt-nathanson-soundtrack-lyrics,"2 ContributorsSoundtrack LyricsI heard the city sing
The night that we met
It hung in the air like the moon
We kissed in the bowery
And ditched all your friends
To watch the sunrise from your roof

Music saved my life
It lit me like flare guns in the night
Turned all my nightmares into dreams
It was everything

Now it’s just the soundtrack to weekends
Days in your bed
While we sleep in and i watch you dress
To the sound of a symphony playing for two
Music used to be everything to me
Now, it’s just the soundtrack to you

Drunk at pagoda waited 1/2 the night
To sing “tiny dancer” at dawn
There wasn’t one person who got the words right
But the whole room sang along

Weekends
Days in your bed
While we sleep in and i watch you dress
To the sound of a symphony playing for two
Music used to be everything to me
Now, it’s just the soundtrack to
See Matt Nathanson LiveGet tickets as low as $21You might also likeYou and i walking through chinatown talking
About places that we’ll never see
A train to rockaway, pizza on paper plates
Watching the waves on the beach

Music saved my life
Lit me like flare guns in the night
Turned all my nightmares into dreams
It was everything

Weekends
Days in your bed
While we sleep in and i watch you dress
To the sound of a symphony playing for two
Music used to be everything to me
Now, it’s just the soundtrack to youEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257041,Matt Nathanson,Sway,0,/songs/8257041,Sway by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-sway-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Sway,https://genius.com/Matt-nathanson-sway-lyrics,"1 ContributorSway LyricsMidnight in chinatown
Bars kicking people out
Stumbling into an empty street
All of our friends complain
About how this city’s changed
But it’s only ever been you and me

Most of us talk too much
Never say enough
Whole world trying to disappear
Above the wasted words
Above the fireworks
You’ve only ever been clear

I was lost and you knew it
Tied in knots, you’d undo ‘em
Tried to drown, felt worthless
But you were waiting for me at the surface

Oh, baby, i love the way you sway
When you’re dancing to a bad wedding band
Oh baby, i love the moves you makе
When it’s raining and you try to hail a cab
I could watch you forever
Hold you and nеver care how long it takes
Learning to play that song that makes you sway
See Matt Nathanson LiveGet tickets as low as $21You might also likeI was lost and you knew it
Tied in knots, you’d undo ‘em
Tried to drown, felt worthless
But you were waiting for me at the surface

Oh, baby, i love the way you sway
When you’re dancing to a bad wedding band
Oh baby, i love the moves you make
When it’s late and you're trying to hail a cab
I could watch you forever
Hold you and never care how long it takes
Learning to play that song that makes you sway
Learning to play those songs that makes you swayEmbed"
Matt Nathanson,131281,Matt Nathanson,/albums/935239,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Boston Accent by Matt Nathanson,935239,Boston Accent,"July 29, 2022",https://genius.com/albums/Matt-nathanson/Boston-accent,8257043,Matt Nathanson,Blush,0,/songs/8257043,Blush by Matt Nathanson,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,17577836,complete,/Matt-nathanson-blush-lyrics,,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.300x300x1.jpg,https://images.genius.com/5e3ca70ec33f80c085a3f176690cde22.1000x1000x1.jpg,Blush,https://genius.com/Matt-nathanson-blush-lyrics,"1 ContributorBlush LyricsFor a minute there we were perfect
Crash and burned but it was worth it
We made the beautiful people wanna be like us
And that’s enough
Some heart’s gotta break to let the light in
Took some time but now i’m smiling
I loved you even before i knew what love was

Everything else felt so unimportant
Back in your boston bed

And when the sun is getting lower
And your wildest days are done
And they ask you about a photograph
From back when you were young
Well baby, you don’t have to tell ‘em
What you did when we were us
But when you think about it
I hope you blush, just a little bit
When you think about it, i hope you blush
Just a little bit
When you think about it, i hope you blush

When i play it back, it’s like a movie
And all the best parts still move me
Yeah you gotta admit we looked good back then
Always sneaking off from the party
Everybody knew it didn’t matter
We were burning like a blue flame in a furnace
I could have powered the city every time you kissed me
See Matt Nathanson LiveGet tickets as low as $21You might also likeEverything else felt so unimportant
Back in your boston bed

And when the sun is getting lower
And your wildest days are done
And they ask you about a photograph
From back when you were young
Well baby, you don’t have to tell ‘em
What you did when you were us
When you think about it

I hope you blush, just a little bit
When you think about it, i hope you blush
Just a little bit, when you think about it

Just between you and me
Part of me will always be in love
Just between you and me
Part of me will always be in love
We’re better off no doubt
What’s it matter now?
But when you think about it

I hope you blush, just a little bit
When you think about it, i hope you blush
Just a little bit, when you think about me
I hope you blush, just a little bit
And when you think about it i hope you blush
When you think about it i hope you blushEmbed"
