search_name,artist_id,artist_name,album_api_path,album_cover_art_url,album_full_title,album_id,album_name,album_release_date_for_display,album_url,song_id,song_artist_names,song_title,song_annotation_count,song_api_path,song_full_title,song_header_image_thumbnail_url,song_header_image_url,song_lyrics_owner_id,song_lyrics_state,song_path,song_pyongs_count,song_song_art_image_thumbnail_url,song_song_art_image_url,song_title_with_featured,song_url,lyrics
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,4989457,Frank Ocean (Ft. Skepta),Little Demon,10,/songs/4989457,Little Demon by Frank Ocean (Ft. Skepta),https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.300x300x1.png,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.1000x1000x1.png,1599419,complete,/Frank-ocean-little-demon-lyrics,,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.300x300x1.png,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.1000x1000x1.png,Little Demon (Ft. Skepta),https://genius.com/Frank-ocean-little-demon-lyrics,"36 ContributorsLittle Demon LyricsLyrics from Snippet

[Intro: Frank Ocean]
Do He got a vision for my—

[Verse 1: Frank Ocean]
Living on the fringes, Hendrix shit
Bleach-blonde Lennox shit
Hot boy, British shit
Top Boy, British shit
Found the wrong kid, eh
Gotta calm kid, yeah
From congea to orange via my Orange shit, uh

[Chorus: Frank Ocean]
Little demon on my shoulder, that's dependent on my mind
Somebody pray for my opponents, got this vengeance on my mind
Is God workin' on it, do He got a vision for my life?
Do He got a vision for my life? Do He got a vision for my—

[Verse 2: Frank Ocean]
Young boy, pretty of course, not funny, but shit
Lil' niggas just got some money and shit
Got a whole plate, can't stomach this shit
None of this shit (Damn)
Like a porn clip (Uh), if you turn up the mix
All my fantasies, they fucked up, you can hear they screams
You might also like[Chorus: Frank Ocean]
Little demon on my shoulder, that's dependent on my mind
Somebody pray, I gotta pray, I got these visions in my mind
Attempted murder charges, still attempted, tryna attempt, tryna—
Attempted murder charges, still attempted, tryna kill—

[Verse 3: Frank Ocean]
Cocaine took several father figures out of mind
Attempted murder charges, still attempted, tryna kill the guy
Ego not your migo, worst decisions made for sake of pride
Splits, Van Damme, fifty-fifty chance I let shit sli—

[Break: Frank Ocean]
(—lide)
L's this just if I ain't have to tap her? I could see for twenty miles out
How do you know if that Glock's gone cut the cold in July, hot
SIG Sauer, Roscoe's Chicken 'N Waffles with this ice, uh
Notice I was brought up with ones you got in mind
Nigga, I'm standin' right here but I pretend like I don't hear them

[Verse 4: Skepta]
Yeah
Piece of paper in my mouth, let my demons out to play
Then I buried 'em in the dirt
'Cause they was standin' in my way
I wasn't welcome in the church
Someone that Jesus couldn't save
I'm the real livin' evil, I spit on the devil's nameEmbed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,4991158,Frank Ocean,In My Room,14,/songs/4991158,In My Room by Frank Ocean,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.300x300x1.png,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.1000x1000x1.png,4424691,complete,/Frank-ocean-in-my-room-lyrics,77.0,https://images.genius.com/c02ed2a4e33e885ab8f962af0f3655a8.300x300x1.png,https://images.genius.com/c02ed2a4e33e885ab8f962af0f3655a8.1000x1000x1.png,In My Room,https://genius.com/Frank-ocean-in-my-room-lyrics,"116 ContributorsTranslationsРусскийIn My Room Lyrics[Verse]
No sleeper seats, that's a mattress
No sleeper seats, that's a mattress
You ain't stingy, split your tablets with me
You won't flinch when camera's flashing, flashing
Not fake laid back, no, it's natural
And I think you made for the life I lead
I'm not fake patient, I don't fake sick, huh
That kinda coffin don't need lean
Rest in peace
Got this lust for life in me, yeah
Horny for the game, uh
First they kiss, then they bite soft, uh
Then that bitch wanna play it off, huh
Fuck it, I'm pretty still in a pit of snakes
While serpents shake some brand new scales
I need a new face, I'm tired of these weirdos
Acting familiar, took all the rock
And turned it to pop, he think that he Elvis
And he ungrateful, they don't say thank you
They don't say grace, not even for meals, not even for millions
Fuck it, I'm pretty still, look at my deal
Richard Mille, look at my ears, flooded with diamonds
Look at my skills, running through blocks like 49ers
Forty-nine diamonds, stuffed in my bracelet
That cost a whop, that cost a whopper
And it ain't new, I had a knot at John Ehret in my locker
Pretty still, it ain't no pretty pill
It's either real or real
Real easy on the eyes, green like a soccer field
Skin hot when they tried me like them poppers feel
Hands shaking, norepinephrine levels skyrocket, fuel
Rocket
You might also like[Bridge]
Quit being violent with me (Yeah, why, why)
Quit being violent with me
Quit being violent with me
You make me violent

[Outro]
My room, my room, my room with me
Every night you were in my room
My room, my room with me
I guess I can't state my feelings too soon
I don't know you
And I can't put no threats in the air77Embed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,4956771,Frank Ocean,DHL,21,/songs/4956771,DHL by Frank Ocean,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.300x300x1.png,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,498964,complete,/Frank-ocean-dhl-lyrics,94.0,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.300x300x1.png,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,DHL,https://genius.com/Frank-ocean-dhl-lyrics,"213 ContributorsTranslationsPortuguêsPolskiDHL Lyrics[Intro]
Love that I, love that I give
That is not love that I get from you
(Uh, uh-huh)
Love that I, love that I give
That is not love that I get from you
(Uh-huh, uh-huh, uh)

[Verse 1]
Look at them shakes, uh-huh (That is not love)
Made up a dance (That I get)
How come you shook (From you)
When I ain't took out my hands?
Beans, Starbucks, starstruck
Bitch coming soon, yeah
That's 'cause you suck, yeah (Suck me, suck me, suck me)
That's coming soon (Suck my dick, uh)
Come on, I'm back, I want my babe
Stayin' alert, I'm goin' steady
'Cause all my chains, diamonds keep callin'
Findin' the key, put it in, Kawasaki
Totin' that Amazon (Amazon)
Shit like 6'5"" (Shit like 6'5"")
Take back, rewind, now I rewind
Ooh, ooh, baby, be mine (Baby, be mine)
Ooh, ooh, baby, be mine
You might also like[Chorus]
Just got a pack, came from the DHL, just got up with a pack
Got out a pack, came from the DHL, just got off like a bail
Got out a pack, new ones in my jail
Just got out, found a pack, I got a pack
(Been in jail, been in jail, yeah, yeah, yeah)
Just got a pack, came from the DHL
We get the check, bail (Like it long-term like the pill)
I got a pack, came from the DHL
Just got up on a pill, I got a–

[Verse 2]
Niggas think it's new, it ain't new, boy
Old files just turned two, yeah, it flew, yeah
Still sound like it's comin' soon, comin' soon, yeah
Still sound like it's comin' soon, tell the truth, yeah
Boy-toy suck me like a Hoover, like a Hoover
Boy-toy ride me like a Uber, like a Uber
Smiley face, factory case, ain't bust it down, yeah
I left it, I forgave their violations, ain't seen 'em around
Yet to test it, wavy pool, sit behind the pool
I'm tellin' the truth, bro
Remind me of trade, brushin' his waves
Shit look like ramen noodles
Fuck, this shit sound like it's comin' soon, comin' soon, bro
And it still sound like it's comin' soon, comin' soon
New files sittin' on my drive, nothin' new, yeah
New fobs and I can't get down, what to do? Yeah
New fobs, really can't get down to the pool, yeah
New glist' sittin' on a cyst on my wrist, yeah
New bitch ridin' on my dick like a kit, yeah
All of them days when I paid for the studio rate
Instead of the rent, yeah
Now I can hang in this bitch every day
Wait for some inspiration to hit me
Look like I'm dressed for a hike
But I really look like I'm in Paris and shit, yeah
Look like I'm dressed for a camp
'Cause I'm pitchin' a bag like I'm pitchin' a tent, yeah
This ain't no fuckin' hopes and dreams, it's prophecy
Hardly sleep, faith was in the coffee bean
Roman numerals, niggas pourin' up Ivy Leagues, fours
Double D's exposed, throw some beads
Fuckin' these hoes, leave, now my fuckin' flow's stole
Screw me slow, yes
Ooh, he TX, XTC rollin'
You seen my bag, it's swollen
Rimowa, I can't even fold it
I drop you a pin like I'm bowling
We moanin' 'til not even mornin'
Breakfast and dinners is blendin'
We spend all that time alone (Alone)
Watchin' the clouds roll, woah
[Chorus]
I got a pack, came from the DHL
Just got up with a pack
I got a pack, came from the DHL
Just got up with a pack
I got a pack, woah, a pack, yeah
Just got up with a pack
I got a pack on DHL
Just caught up with a pill
There it is, woo
DHL, just got up with a pack
I got a pack, came up on DHL
Just came up with a pack
I got a pack, came up on DHL
Just caught up with a pack
I got a pack, came up on DHL
Just got off with the pack

[Outro]
Independent jug, sellin' records out the trunk
I'm already rich as fuck, so the product's in the front
Got my partner in the front, been my BF for a month
But we been fuckin' from the jump (Jump, jump, jump, jump)94Embed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,4953643,Frank Ocean,Cayendo,8,/songs/4953643,Cayendo by Frank Ocean,https://images.genius.com/026fc5bde3efe2dfa89b8c4f5412c081.300x300x1.png,https://images.genius.com/026fc5bde3efe2dfa89b8c4f5412c081.1000x1000x1.png,1599419,complete,/Frank-ocean-cayendo-lyrics,49.0,https://images.genius.com/e6e5e35588fcb4b6329c2617dda45c8c.300x300x1.png,https://images.genius.com/e6e5e35588fcb4b6329c2617dda45c8c.1000x1000x1.png,Cayendo,https://genius.com/Frank-ocean-cayendo-lyrics,"85 ContributorsTranslationsEnglishChinese TraditionalCayendo Lyrics[Letra de ""Cayendo""]

[Chorus]
No hablará de mí, ni hablará de esto
Lo que él quiere de ti, yo no se lo negaría
Si esto no me ha partío', ya no me partiré nunca
Si puedo soportar lo que siento, ¿por qué me estoy cayendo?

[Verse]
You stood me up, you laid me down
You know too much, I can't be proud
I still really, really love you, yes, I do
When I still really, really love you, like I do
If you won't, then I will
If you can't, then I will
Is it love to keep it from you?
[Chorus]
No hablará de mí, ni hablará de esto
Lo que él quiere de ti, yo no se lo negaría
Si esto no me ha partío', ya no me partiré nunca
Si puedo soportar lo que siento, ¿por qué me estoy cayendo?

[Outro]
¿Acaso voy cayendo?
You stood me up, you lay me down
You know too much (Too much), I can't be proud
I still really, really love you, yes, I doYou might also like49Embed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,4953637,Frank Ocean,Dear April,1,/songs/4953637,Dear April by Frank Ocean,https://images.genius.com/d59c8b6d540ab90524e6fb6f14ddd732.300x300x1.png,https://images.genius.com/d59c8b6d540ab90524e6fb6f14ddd732.1000x1000x1.png,1599419,complete,/Frank-ocean-dear-april-lyrics,31.0,https://images.genius.com/3c0bdc1ffb56c4eb74003c25a534d699.300x300x1.png,https://images.genius.com/3c0bdc1ffb56c4eb74003c25a534d699.1000x1000x1.png,Dear April,https://genius.com/Frank-ocean-dear-april-lyrics,"81 ContributorsDear April LyricsDear April
The only face in the crowd that I knew
Dear April
Are you watching this?
Are you watching him dance?
Dear April
We were safe for a while
We were safe as the years flew by

If you could take two strangers
Leaning left and right
At a certain place and time
Like you took these strangers
And our two strange lives
And made us new
And took us through
And woke us up
I believe that no matter what
It can make us new
Take us through it
And wake us up again
What we had won't be the same now
But you will make something new
And it'll take you through this

If you can take two strangers
Leaning left and right
At a certain place and time
Like you took these strangers
And our two strange lives
And made us new
And took us through
And woke us up
I believe no matter what
Take us through it
And wake us up again
And what we had can't be the same now
But you will make something
And it'll take you through
It'll wake you up again
You might also likeJust like you made me new (You made me new)
Just like you took me through (Took me through)
Just like you woke me up (Woke me up, yeah)
You made me new
You took me through
You woke me up (Woke me up)

Dear April
Are you watching him dance?
Dear April
Are you watching him dance?31Embed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,9714529,Frank Ocean,Younger Self*,3,/songs/9714529,Younger Self* by Frank Ocean,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.300x300x1.png,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,18436351,complete,/Frank-ocean-younger-self-lyrics,3.0,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.300x300x1.png,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,Younger Self*,https://genius.com/Frank-ocean-younger-self-lyrics,"19 ContributorsYounger Self* LyricsLyrics from Snippet

[Verse]
Playin' way more laid back than I did when I was my younger self
You would vent to me 'bout assumptions
But they were educated guesses
That's why I keep spinning your block, tryna see all your sides
And your heart's been tangled in barbed wires
You can hand it to me, I can handle it (Yeah)
If I had all but you then I would face it, then it'll come back 'round
All your affections, respect for me (Oh)
Oh, yeah, we got boundaries
They're just obstacles you're puttin' in between us, oh no
We can choose and we both got options
Less affеctions, narcotic, oh
You were sexy, contradiction
You want еxtra than me, but it's not threatening to me
I'm dialed in with ya
And I figured if you're going out with them
Then y'all gettin' filthy then it won't be angelic
And I can't say nothing 'cause this whole thing ain't solidYou might also like3Embed"
Frank Ocean,1985,Frank Ocean,/albums/571679,https://images.genius.com/c0616acd380f6f6951fd3e7555d6f8ff.1000x1000x1.png,FO3* by Frank Ocean,571679,FO3*,2024,https://genius.com/albums/Frank-ocean/Fo3,7526135,Frank Ocean,"Come On World, You Can’t Go!",3,/songs/7526135,"Come On World, You Can't Go! by Frank Ocean",https://images.genius.com/5c75fd02f7b28f198bffef2e904bf650.300x300x1.png,https://images.genius.com/5c75fd02f7b28f198bffef2e904bf650.1000x1000x1.png,1599419,complete,/Frank-ocean-come-on-world-you-cant-go-lyrics,9.0,https://images.genius.com/5c75fd02f7b28f198bffef2e904bf650.300x300x1.png,https://images.genius.com/5c75fd02f7b28f198bffef2e904bf650.1000x1000x1.png,"Come On World, You Can't Go!",https://genius.com/Frank-ocean-come-on-world-you-cant-go-lyrics,"46 ContributorsTranslationsEspañolCome On World, You Can’t Go! Lyrics[Part I]

Yeah, yeah, yeah, yeah, yeah

I saw your eyes
Your eyes fall
You didn't wanna cry
So you kept your eyes closed
I could be great
I'm on my way
If I want escape
I can escape

I could be great
I'm on my way
If I want escape
I can escape, yeah

I could be great
I'm on my way
If I want escape
I can escape

I saw your eyes
I saw your eyes fall
You didn't wanna cry
So you kept your eyes closed
I could be great
I'm on my way
If I want escape
I can escape
You might also likeI could be great
I'm on my way
If I want escape
I can escape

Coming down Fig
Turn left on Gage
I had an M5
Headlights were square like the Jakes
Race on a date
Race and sedate
I know you lie
You just don't lie to my face
I can't be great ‘til…
I can escape

Coming down Fig
Turn left on Gage
Had an M5
When headlights were square like the Jakes
Race on a date
Race and sedate
I know you lie
You just don't lie to my face
I can be great
What's that?
149
Oh, it's fast
Yeah
Cool
Yeah

[Part II]

[Verse 1]
I saw your eyes
I saw your eyes fall
You didn't wanna cry
So you kept your eyes closed
I could be great
I'm on my way
If I want escape
I can escape
We was on a date
I took you to McKenzie's
That's like your favorite
I don't like fried chicken
I don't want no Chick-fil-A
And I know they rob niggas
Can't do that drive-thru today
Coming down Fig
Turn left on Gage
I had the M5 when the
Headlights were square like the Jakes
Race on a date
Race and sedate
I know you lie to me
You just don't lie to my face
I can't be great ‘til I'm grateful for it
You just want hate, you got a gift for it
You don't wanna fight, you ain't built for that, huh
Yeah, roll call, you can see my hands
Jaws gon' break
Lip gon' bust, you like
“Why you snuck up on me
And ain't say nothing?”
I bit until my tongue gushed
I couldn't say 'I I—'
Huh? I ain't say nothing
I ain't say nothing
Get so paranoid
I ain't see nothing…
[Verse 2]
I used to play tough with the cops, had ideas
Told my girl who protest hold me a spot, and I'll go
Black folk know what talking white means, but still
Hold two open hands up in the sky, finger quotes
In my gangly youth my limbs used to swing like Polo tees
Mazal tov, still pop a bottle like what Puff did Steve
If you can't tote your own weight then what's this buff shit even ‘bout?
Crystals in your lil' feet, that's all that dust protein
Swoop Tremaine from Calabasas in a Brit sports car
We used to cypher in Marc Jacobs, had the library card
At Scott's comparing the silver spoons to plastic knives and sporks
I was the dog breathless chasing the car up the street
If I ever catch it I'll panic, that's the flaw in me
Nothing glamorous about growing up poor and naïve
Standing on the balls of my feet, trying to pray before I sleep

[Chorus]
Selling like red light pussy
Gotta waterfall douche it
Level head on the cushion
Light pink I'm revving
Light green, I'm someone like you, someone like me
Ring finger might sure get tooken
Wrist like springs, natural springs, water green indoor cookie
Other than me and you, ain't nobody else coming between, the glue stuck
We got the camera on Monday
We made a movie on Tuesday, fuck
We got the look, get looks
They never seen stars, the city too bright
Bright, bright, bright, bright

[Verse 3]
I try to sleep, can't get a lot
Make dreams bleed into days
The pressure couldn't stop
The bleeding I started seeing things
Watching out for demons
Blocked him like a screen, these plays
I was always reading, yeah
Then some hair grew where the sun don't shine
And I started feeling like pussy popping was the paradigm
Getting my dick wet, maritime
Lying on my virgin, Jergens moisturized
Gee whiz, gee whiz, gee whiz
All my friends is so, “No homo”
Blaze to trail behind
No heroes in front of mind
Just rappers who'd evolve with time
Looked up to them, knew all the rhymes
But at that time they enforced a bias
You know like some cops stop and frisk a guy
‘Cause he's brown, so of course he sides
With all the gangs these lames is extorted by
Switch lanes in the Porsche I drive
Let the police Ford Explorer by
Sirens screaming like they four or five
Throwing tantrums on the 405
Still on the whey like I'm tryna gain
Don't hibernate in the winter, that's where summer bodies are made
Just leg days like a sprinter
With the Bryan Baby blue interior
Big B's like GMO's
And they sting when my eyes close
All I see when my eyes close
Blame my emo on time zones
It's the same but different
Sets, twin siblings, head spinning
Exorcist

[Chorus]
Selling like red light pussy
Gotta waterfall douche it
Level head on the cushion
Light pink I'm revving
Light green, I'm someone like you, someone like me
Ring finger might sure get tooken
Wrist like springs, natural springs, water green indoor cookie
Other than me and you, ain't nobody else coming between, the glue stuck
We got the camera on Monday
We made a movie on Tuesday, fuck
We got the look, get looks
They never seen stars, the city too bright
Bright bright bright bright

[Bridge]
Praying Mantis
Fit by the Asians, wrist by Lorraine
Big Pharrell praying hands
Big P, big P
Buss down face, two levitating hands
I wanna see the money in cash
So that I can truly grasp
Thanking the savior, God did a favor
Big Pharrell praying hands
Big P, big P, big P, big P
Yeah, uh, Big P
Speaking of God, at ten years old, I switched church homes
Speaking of, speaking of God, speaking of God
Yeah, yeah
No one to talk me off the ledge
Had to get in my own head
Had to get in my own head

[Break]
You can go to the, uh
That
Whenever you feel like it…
The first one, the uh
Maybe keep it in four though
Uh huh

[Verse 4]
Speaking of God, at ten years old, I switched church homes
The bishop was tweaking, and we was Baptist
So how you a bishop? Like technically speaking
You drove a white Rolls, me and my family was type broke
The difference between having a home and not having a home was a tightrope
Visiting Catholic Churches, the masses was quiet as mice so
The minister spoke with no microphone
They had no choir, so silent I thought I heard Christ go
'You need a messiah'
Ran out the house from hormones, you seven months pregnant with Ryan
I figured I'd go to the East by my T for some peace and quiet
I ended up running the streets with my cousins, sitting in the back
Listening to beats, scheming on schemes that came to pass
They strategy murder yourselves, don't fall according to stats
I pray the new plots clear and thick as bulletproof glass
Cause the worst part of death is ambitions are dashed
Keep speaking death, it'll start to seem like the new car you wanna buy
It starts popping up on your way to work, see it all the time, always passing by
Call it playing Beetle-bug, yeah, it's on sight, better throw a punch
Running late to Teterboro, made the plane wait because it's no rush
Clouds floating over oceans from above
Kinda looks like bubbles on a tub
Kinda like…9Embed"
Frank Ocean,1985,Frank Ocean,/albums/575525,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.1000x1000x1.png,"In My Room - 7"" Vinyl Single by Frank Ocean",575525,"In My Room - 7"" Vinyl Single","November 3, 2019",https://genius.com/albums/Frank-ocean/In-my-room-7-vinyl-single,4991158,Frank Ocean,In My Room,14,/songs/4991158,In My Room by Frank Ocean,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.300x300x1.png,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.1000x1000x1.png,4424691,complete,/Frank-ocean-in-my-room-lyrics,77.0,https://images.genius.com/c02ed2a4e33e885ab8f962af0f3655a8.300x300x1.png,https://images.genius.com/c02ed2a4e33e885ab8f962af0f3655a8.1000x1000x1.png,In My Room,https://genius.com/Frank-ocean-in-my-room-lyrics,"116 ContributorsTranslationsРусскийIn My Room Lyrics[Verse]
No sleeper seats, that's a mattress
No sleeper seats, that's a mattress
You ain't stingy, split your tablets with me
You won't flinch when camera's flashing, flashing
Not fake laid back, no, it's natural
And I think you made for the life I lead
I'm not fake patient, I don't fake sick, huh
That kinda coffin don't need lean
Rest in peace
Got this lust for life in me, yeah
Horny for the game, uh
First they kiss, then they bite soft, uh
Then that bitch wanna play it off, huh
Fuck it, I'm pretty still in a pit of snakes
While serpents shake some brand new scales
I need a new face, I'm tired of these weirdos
Acting familiar, took all the rock
And turned it to pop, he think that he Elvis
And he ungrateful, they don't say thank you
They don't say grace, not even for meals, not even for millions
Fuck it, I'm pretty still, look at my deal
Richard Mille, look at my ears, flooded with diamonds
Look at my skills, running through blocks like 49ers
Forty-nine diamonds, stuffed in my bracelet
That cost a whop, that cost a whopper
And it ain't new, I had a knot at John Ehret in my locker
Pretty still, it ain't no pretty pill
It's either real or real
Real easy on the eyes, green like a soccer field
Skin hot when they tried me like them poppers feel
Hands shaking, norepinephrine levels skyrocket, fuel
Rocket
You might also like[Bridge]
Quit being violent with me (Yeah, why, why)
Quit being violent with me
Quit being violent with me
You make me violent

[Outro]
My room, my room, my room with me
Every night you were in my room
My room, my room with me
I guess I can't state my feelings too soon
I don't know you
And I can't put no threats in the air77Embed"
Frank Ocean,1985,Frank Ocean,/albums/575525,https://images.genius.com/d607fc7ac5f8b34c4bb36b3297f8fd3b.1000x1000x1.png,"In My Room - 7"" Vinyl Single by Frank Ocean",575525,"In My Room - 7"" Vinyl Single","November 3, 2019",https://genius.com/albums/Frank-ocean/In-my-room-7-vinyl-single,4995161,Frank Ocean (Ft. BennY RevivaL),In My Room (BennY RevivaL Remix),4,/songs/4995161,In My Room (BennY RevivaL Remix) by Frank Ocean (Ft. BennY RevivaL),https://images.genius.com/bcc8b3e06826c7fd632cd13e6462a304.300x300x1.png,https://images.genius.com/bcc8b3e06826c7fd632cd13e6462a304.1000x1000x1.png,4424691,complete,/Frank-ocean-in-my-room-benny-revival-remix-lyrics,2.0,https://images.genius.com/bcc8b3e06826c7fd632cd13e6462a304.300x300x1.png,https://images.genius.com/bcc8b3e06826c7fd632cd13e6462a304.1000x1000x1.png,In My Room (BennY RevivaL Remix) (Ft. BennY RevivaL),https://genius.com/Frank-ocean-in-my-room-benny-revival-remix-lyrics,"11 ContributorsIn My Room (BennY RevivaL Remix) Lyrics[Verse 1: Frank Ocean]
No sleeper seats, that's a mattress
No sleeper seats, that's a mattress
You ain't stingy, split your tablets with me
You won't flinch when camera's flashing, flashing
Not fake laid back, no, it's natural
And I think you made for the life I lead
I'm not fake patient, I don't fake sick, huh
That kinda coffin don't need lean
Rest in peace
Got this lust for life in me, yeah
Horny for the game, uh
First they kiss, then they bite soft, uh
Then that bitch wanna play it off, huh
Fuck it, I'm pretty still in a pit of snakes
While serpents shake some brand new scales
I need a new face, I'm tired of these weirdos
Acting familiar, took all the rock
And turned it to pop, he think that he Elvis
And he ungrateful, they don't say thank you
They don't say grace, not even for meals, not even for millions
Fuck it, I'm pretty still, look at my deal
Richard Mille, look at my ears, flooded with diamonds
Look at my skills, running through blocks like 49ers
Forty-nine diamonds, stuffed in my bracelet
That cost a whop, that cost a whopper
And it ain't new, I had a knot at John Ehret in my locker
Pretty still, it ain't no pretty pill
It's either real or real
Real easy on the eyes, green like a soccer field
Skin hot when they tried me like them poppers feel
Hands shaking, norepinephrine levels skyrocket, fuel
Rocket
You might also like[Bridge: Frank Ocean]
Quit being violent with me
Quit being violent with me
Quit being violent with me
You make me violent

[Segue: Frank Ocean]
My room, my room, my room with me
Every night you were in my room
My room, my room with me
I guess I can't state my feelings too soon
I don't know you
And I can't put no threats in the air

[Verse 2: BennY RevivaL]
Uhh, uh, what
I gotta leave you be, every night you iggin' me
Boy, baby, get your life right, baby, message me
And I hit you back, fast, Mackin', like in Tennessee
Off in my room, doin' what I ain't supposed to be
Wet sheets my sex be, I speak so messy
Babe pass me that death tree and let me smoke please
At night you be in my room, don't care what city
You dyin' to catch my seed, take off and reunite
Don't freak like you desperate, shout out your exes
They dealt with your selfish type of aggression
I beat then I flexed it, that's my confession
I skeet just to exit off to your best friend
Don't take this hard, me pretty boy, how I exit
You dread a thought, I made your heart an investment
We creep 'cause you pressed it, that ass a weapon
No sleep on that bed spread, you get this message
Now go on2Embed"
Frank Ocean,1985,Frank Ocean,/albums/575523,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.1000x1000x1.png,"Little Demon - 7"" Vinyl Single by Frank Ocean",575523,"Little Demon - 7"" Vinyl Single","November 3, 2019",https://genius.com/albums/Frank-ocean/Little-demon-7-vinyl-single,4989457,Frank Ocean (Ft. Skepta),Little Demon,10,/songs/4989457,Little Demon by Frank Ocean (Ft. Skepta),https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.300x300x1.png,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.1000x1000x1.png,1599419,complete,/Frank-ocean-little-demon-lyrics,,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.300x300x1.png,https://images.genius.com/9fdf077b0f8b78a650446296e81e8d65.1000x1000x1.png,Little Demon (Ft. Skepta),https://genius.com/Frank-ocean-little-demon-lyrics,"36 ContributorsLittle Demon LyricsLyrics from Snippet

[Intro: Frank Ocean]
Do He got a vision for my—

[Verse 1: Frank Ocean]
Living on the fringes, Hendrix shit
Bleach-blonde Lennox shit
Hot boy, British shit
Top Boy, British shit
Found the wrong kid, eh
Gotta calm kid, yeah
From congea to orange via my Orange shit, uh

[Chorus: Frank Ocean]
Little demon on my shoulder, that's dependent on my mind
Somebody pray for my opponents, got this vengeance on my mind
Is God workin' on it, do He got a vision for my life?
Do He got a vision for my life? Do He got a vision for my—

[Verse 2: Frank Ocean]
Young boy, pretty of course, not funny, but shit
Lil' niggas just got some money and shit
Got a whole plate, can't stomach this shit
None of this shit (Damn)
Like a porn clip (Uh), if you turn up the mix
All my fantasies, they fucked up, you can hear they screams
You might also like[Chorus: Frank Ocean]
Little demon on my shoulder, that's dependent on my mind
Somebody pray, I gotta pray, I got these visions in my mind
Attempted murder charges, still attempted, tryna attempt, tryna—
Attempted murder charges, still attempted, tryna kill—

[Verse 3: Frank Ocean]
Cocaine took several father figures out of mind
Attempted murder charges, still attempted, tryna kill the guy
Ego not your migo, worst decisions made for sake of pride
Splits, Van Damme, fifty-fifty chance I let shit sli—

[Break: Frank Ocean]
(—lide)
L's this just if I ain't have to tap her? I could see for twenty miles out
How do you know if that Glock's gone cut the cold in July, hot
SIG Sauer, Roscoe's Chicken 'N Waffles with this ice, uh
Notice I was brought up with ones you got in mind
Nigga, I'm standin' right here but I pretend like I don't hear them

[Verse 4: Skepta]
Yeah
Piece of paper in my mouth, let my demons out to play
Then I buried 'em in the dirt
'Cause they was standin' in my way
I wasn't welcome in the church
Someone that Jesus couldn't save
I'm the real livin' evil, I spit on the devil's nameEmbed"
